location,diabetes_prevalence,total_cases,date
Western Sahara,NA,6,2020-05-03
Western Sahara,NA,6,2020-05-04
Western Sahara,NA,6,2020-05-05
Western Sahara,NA,6,2020-05-06
Western Sahara,NA,6,2020-05-07
Western Sahara,NA,6,2020-05-08
Western Sahara,NA,6,2020-05-09
Western Sahara,NA,6,2020-05-10
Western Sahara,NA,6,2020-05-11
Western Sahara,NA,6,2020-05-12
Western Sahara,NA,6,2020-05-13
Western Sahara,NA,6,2020-05-14
Western Sahara,NA,6,2020-05-15
Western Sahara,NA,6,2020-05-16
Western Sahara,NA,6,2020-05-17
Western Sahara,NA,6,2020-05-18
Western Sahara,NA,6,2020-05-19
Western Sahara,NA,6,2020-05-20
Western Sahara,NA,6,2020-05-21
Western Sahara,NA,6,2020-05-22
Western Sahara,NA,6,2020-05-23
Western Sahara,NA,6,2020-05-24
Western Sahara,NA,6,2020-05-25
Western Sahara,NA,6,2020-05-26
Western Sahara,NA,6,2020-05-27
Western Sahara,NA,6,2020-05-28
Western Sahara,NA,6,2020-05-29
Western Sahara,NA,23,2020-05-30
Western Sahara,NA,23,2020-05-31
Western Sahara,NA,23,2020-06-01
Western Sahara,NA,23,2020-06-02
Western Sahara,NA,23,2020-06-03
Western Sahara,NA,23,2020-06-04
Western Sahara,NA,23,2020-06-05
Western Sahara,NA,23,2020-06-06
Western Sahara,NA,23,2020-06-07
Western Sahara,NA,23,2020-06-08
Western Sahara,NA,23,2020-06-09
Western Sahara,NA,23,2020-06-10
Western Sahara,NA,23,2020-06-11
Western Sahara,NA,23,2020-06-12
Western Sahara,NA,23,2020-06-13
Western Sahara,NA,23,2020-06-14
Western Sahara,NA,23,2020-06-15
Western Sahara,NA,23,2020-06-16
Western Sahara,NA,23,2020-06-17
Western Sahara,NA,23,2020-06-18
Western Sahara,NA,23,2020-06-19
Western Sahara,NA,25,2020-06-20
Western Sahara,NA,25,2020-06-21
Western Sahara,NA,25,2020-06-22
Western Sahara,NA,25,2020-06-23
Western Sahara,NA,25,2020-06-24
Western Sahara,NA,25,2020-06-25
Western Sahara,NA,25,2020-06-26
Western Sahara,NA,25,2020-06-27
Western Sahara,NA,208,2020-06-28
Western Sahara,NA,208,2020-06-29
Western Sahara,NA,208,2020-06-30
Western Sahara,NA,380,2020-07-01
Western Sahara,NA,461,2020-07-02
Western Sahara,NA,461,2020-07-03
Western Sahara,NA,519,2020-07-04
Western Sahara,NA,519,2020-07-05
Western Sahara,NA,519,2020-07-06
Western Sahara,NA,519,2020-07-07
Western Sahara,NA,519,2020-07-08
Western Sahara,NA,519,2020-07-09
Western Sahara,NA,519,2020-07-10
Western Sahara,NA,519,2020-07-11
Western Sahara,NA,519,2020-07-12
Western Sahara,NA,519,2020-07-13
Western Sahara,NA,761,2020-07-14
Western Sahara,NA,766,2020-07-15
Western Sahara,NA,766,2020-07-16
Western Sahara,NA,766,2020-07-17
Western Sahara,NA,766,2020-07-18
Western Sahara,NA,766,2020-07-19
Western Sahara,NA,766,2020-07-20
Western Sahara,NA,766,2020-07-21
Western Sahara,NA,766,2020-07-22
Western Sahara,NA,766,2020-07-23
Western Sahara,NA,766,2020-07-24
Western Sahara,NA,766,2020-07-25
Western Sahara,NA,766,2020-07-26
Western Sahara,NA,766,2020-07-27
Western Sahara,NA,766,2020-07-28
Western Sahara,NA,766,2020-07-29
Western Sahara,NA,766,2020-07-30
Western Sahara,NA,766,2020-07-31
Western Sahara,NA,766,2020-08-01
Western Sahara,NA,766,2020-08-02
Western Sahara,NA,766,2020-08-03
Western Sahara,NA,766,2020-08-04
Western Sahara,NA,766,2020-08-05
Western Sahara,NA,766,2020-08-06
Western Sahara,NA,766,2020-08-07
Western Sahara,NA,766,2020-08-08
Western Sahara,NA,766,2020-08-09
Western Sahara,NA,766,2020-08-10
Spain,7.17,0,2019-12-31
Spain,7.17,0,2020-01-01
Spain,7.17,0,2020-01-02
Spain,7.17,0,2020-01-03
Spain,7.17,0,2020-01-04
Spain,7.17,0,2020-01-05
Spain,7.17,0,2020-01-06
Spain,7.17,0,2020-01-07
Spain,7.17,0,2020-01-08
Spain,7.17,0,2020-01-09
Spain,7.17,0,2020-01-10
Spain,7.17,0,2020-01-11
Spain,7.17,0,2020-01-12
Spain,7.17,0,2020-01-13
Spain,7.17,0,2020-01-14
Spain,7.17,0,2020-01-15
Spain,7.17,0,2020-01-16
Spain,7.17,0,2020-01-17
Spain,7.17,0,2020-01-18
Spain,7.17,0,2020-01-19
Spain,7.17,0,2020-01-20
Spain,7.17,0,2020-01-21
Spain,7.17,0,2020-01-22
Spain,7.17,0,2020-01-23
Spain,7.17,0,2020-01-24
Spain,7.17,0,2020-01-25
Spain,7.17,0,2020-01-26
Spain,7.17,0,2020-01-27
Spain,7.17,0,2020-01-28
Spain,7.17,0,2020-01-29
Spain,7.17,0,2020-01-30
Spain,7.17,0,2020-01-31
Spain,7.17,1,2020-02-01
Spain,7.17,1,2020-02-02
Spain,7.17,1,2020-02-03
Spain,7.17,1,2020-02-04
Spain,7.17,1,2020-02-05
Spain,7.17,1,2020-02-06
Spain,7.17,1,2020-02-07
Spain,7.17,1,2020-02-08
Spain,7.17,1,2020-02-09
Spain,7.17,2,2020-02-10
Spain,7.17,2,2020-02-11
Spain,7.17,2,2020-02-12
Spain,7.17,2,2020-02-13
Spain,7.17,2,2020-02-14
Spain,7.17,2,2020-02-15
Spain,7.17,2,2020-02-16
Spain,7.17,2,2020-02-17
Spain,7.17,2,2020-02-18
Spain,7.17,2,2020-02-19
Spain,7.17,2,2020-02-20
Spain,7.17,2,2020-02-21
Spain,7.17,2,2020-02-22
Spain,7.17,2,2020-02-23
Spain,7.17,2,2020-02-24
Spain,7.17,3,2020-02-25
Spain,7.17,9,2020-02-26
Spain,7.17,17,2020-02-27
Spain,7.17,35,2020-02-28
Spain,7.17,54,2020-02-29
Spain,7.17,82,2020-03-01
Spain,7.17,136,2020-03-02
Spain,7.17,192,2020-03-03
Spain,7.17,267,2020-03-04
Spain,7.17,348,2020-03-05
Spain,7.17,531,2020-03-06
Spain,7.17,764,2020-03-07
Spain,7.17,1094,2020-03-08
Spain,7.17,1527,2020-03-09
Spain,7.17,2299,2020-03-10
Spain,7.17,3274,2020-03-11
Spain,7.17,4427,2020-03-12
Spain,7.17,5958,2020-03-13
Spain,7.17,7641,2020-03-14
Spain,7.17,9785,2020-03-15
Spain,7.17,11491,2020-03-16
Spain,7.17,13994,2020-03-17
Spain,7.17,17688,2020-03-18
Spain,7.17,21735,2020-03-19
Spain,7.17,26304,2020-03-20
Spain,7.17,31750,2020-03-21
Spain,7.17,36616,2020-03-22
Spain,7.17,41262,2020-03-23
Spain,7.17,48953,2020-03-24
Spain,7.17,57506,2020-03-25
Spain,7.17,66460,2020-03-26
Spain,7.17,75641,2020-03-27
Spain,7.17,83885,2020-03-28
Spain,7.17,90309,2020-03-29
Spain,7.17,96122,2020-03-30
Spain,7.17,104267,2020-03-31
Spain,7.17,111680,2020-04-01
Spain,7.17,119263,2020-04-02
Spain,7.17,126535,2020-04-03
Spain,7.17,133198,2020-04-04
Spain,7.17,138731,2020-04-05
Spain,7.17,142398,2020-04-06
Spain,7.17,147607,2020-04-07
Spain,7.17,153190,2020-04-08
Spain,7.17,158935,2020-04-09
Spain,7.17,163472,2020-04-10
Spain,7.17,168022,2020-04-11
Spain,7.17,171921,2020-04-12
Spain,7.17,174951,2020-04-13
Spain,7.17,178067,2020-04-14
Spain,7.17,182491,2020-04-15
Spain,7.17,186311,2020-04-16
Spain,7.17,190129,2020-04-17
Spain,7.17,193965,2020-04-18
Spain,7.17,193252,2020-04-19
Spain,7.17,195470,2020-04-20
Spain,7.17,198421,2020-04-21
Spain,7.17,200733,2020-04-22
Spain,7.17,203649,2020-04-23
Spain,7.17,205763,2020-04-24
Spain,7.17,208269,2020-04-25
Spain,7.17,209910,2020-04-26
Spain,7.17,211570,2020-04-27
Spain,7.17,213095,2020-04-28
Spain,7.17,213942,2020-04-29
Spain,7.17,215183,2020-04-30
Spain,7.17,216570,2020-05-01
Spain,7.17,217804,2020-05-02
Spain,7.17,218739,2020-05-03
Spain,7.17,219205,2020-05-04
Spain,7.17,220244,2020-05-05
Spain,7.17,221124,2020-05-06
Spain,7.17,222045,2020-05-07
Spain,7.17,223218,2020-05-08
Spain,7.17,223961,2020-05-09
Spain,7.17,227377,2020-05-10
Spain,7.17,227770,2020-05-11
Spain,7.17,228252,2020-05-12
Spain,7.17,228691,2020-05-13
Spain,7.17,229540,2020-05-14
Spain,7.17,230183,2020-05-15
Spain,7.17,230698,2020-05-16
Spain,7.17,231350,2020-05-17
Spain,7.17,231606,2020-05-18
Spain,7.17,232037,2020-05-19
Spain,7.17,232555,2020-05-20
Spain,7.17,233037,2020-05-21
Spain,7.17,234824,2020-05-22
Spain,7.17,235290,2020-05-23
Spain,7.17,235772,2020-05-24
Spain,7.17,235400,2020-05-25
Spain,7.17,236259,2020-05-26
Spain,7.17,236769,2020-05-27
Spain,7.17,237906,2020-05-28
Spain,7.17,238564,2020-05-29
Spain,7.17,239228,2020-05-30
Spain,7.17,239429,2020-05-31
Spain,7.17,239638,2020-06-01
Spain,7.17,239932,2020-06-02
Spain,7.17,240326,2020-06-03
Spain,7.17,240660,2020-06-04
Spain,7.17,240978,2020-06-05
Spain,7.17,241310,2020-06-06
Spain,7.17,241550,2020-06-07
Spain,7.17,241717,2020-06-08
Spain,7.17,241966,2020-06-09
Spain,7.17,242280,2020-06-10
Spain,7.17,242707,2020-06-11
Spain,7.17,243209,2020-06-12
Spain,7.17,243605,2020-06-13
Spain,7.17,243928,2020-06-14
Spain,7.17,244109,2020-06-15
Spain,7.17,244328,2020-06-16
Spain,7.17,244683,2020-06-17
Spain,7.17,245268,2020-06-18
Spain,7.17,245575,2020-06-19
Spain,7.17,245938,2020-06-20
Spain,7.17,246272,2020-06-21
Spain,7.17,246504,2020-06-22
Spain,7.17,246752,2020-06-23
Spain,7.17,247086,2020-06-24
Spain,7.17,247486,2020-06-25
Spain,7.17,247905,2020-06-26
Spain,7.17,248469,2020-06-27
Spain,7.17,248770,2020-06-28
Spain,7.17,248970,2020-06-29
Spain,7.17,249271,2020-06-30
Spain,7.17,249659,2020-07-01
Spain,7.17,250103,2020-07-02
Spain,7.17,250545,2020-07-03
Spain,7.17,250545,2020-07-04
Spain,7.17,250545,2020-07-05
Spain,7.17,251789,2020-07-06
Spain,7.17,252130,2020-07-07
Spain,7.17,252513,2020-07-08
Spain,7.17,253056,2020-07-09
Spain,7.17,253908,2020-07-10
Spain,7.17,253908,2020-07-11
Spain,7.17,253908,2020-07-12
Spain,7.17,255953,2020-07-13
Spain,7.17,256619,2020-07-14
Spain,7.17,257494,2020-07-15
Spain,7.17,258855,2020-07-16
Spain,7.17,260255,2020-07-17
Spain,7.17,260255,2020-07-18
Spain,7.17,260255,2020-07-19
Spain,7.17,264836,2020-07-20
Spain,7.17,266194,2020-07-21
Spain,7.17,267551,2020-07-22
Spain,7.17,270166,2020-07-23
Spain,7.17,272421,2020-07-24
Spain,7.17,272421,2020-07-25
Spain,7.17,272421,2020-07-26
Spain,7.17,278782,2020-07-27
Spain,7.17,280610,2020-07-28
Spain,7.17,282641,2020-07-29
Spain,7.17,285430,2020-07-30
Spain,7.17,288522,2020-07-31
Spain,7.17,288522,2020-08-01
Spain,7.17,288522,2020-08-02
Spain,7.17,297054,2020-08-03
Spain,7.17,302814,2020-08-04
Spain,7.17,305767,2020-08-05
Spain,7.17,309855,2020-08-06
Spain,7.17,314362,2020-08-07
Spain,7.17,314362,2020-08-08
Spain,7.17,314362,2020-08-09
Estonia,4.02,0,2019-12-31
Estonia,4.02,0,2020-01-01
Estonia,4.02,0,2020-01-02
Estonia,4.02,0,2020-01-03
Estonia,4.02,0,2020-01-04
Estonia,4.02,0,2020-01-05
Estonia,4.02,0,2020-01-06
Estonia,4.02,0,2020-01-07
Estonia,4.02,0,2020-01-08
Estonia,4.02,0,2020-01-09
Estonia,4.02,0,2020-01-10
Estonia,4.02,0,2020-01-11
Estonia,4.02,0,2020-01-12
Estonia,4.02,0,2020-01-13
Estonia,4.02,0,2020-01-14
Estonia,4.02,0,2020-01-15
Estonia,4.02,0,2020-01-16
Estonia,4.02,0,2020-01-17
Estonia,4.02,0,2020-01-18
Estonia,4.02,0,2020-01-19
Estonia,4.02,0,2020-01-20
Estonia,4.02,0,2020-01-21
Estonia,4.02,0,2020-01-22
Estonia,4.02,0,2020-01-23
Estonia,4.02,0,2020-01-24
Estonia,4.02,0,2020-01-25
Estonia,4.02,0,2020-01-26
Estonia,4.02,0,2020-01-27
Estonia,4.02,0,2020-01-28
Estonia,4.02,0,2020-01-29
Estonia,4.02,0,2020-01-30
Estonia,4.02,0,2020-01-31
Estonia,4.02,0,2020-02-01
Estonia,4.02,0,2020-02-02
Estonia,4.02,0,2020-02-03
Estonia,4.02,0,2020-02-04
Estonia,4.02,0,2020-02-05
Estonia,4.02,0,2020-02-06
Estonia,4.02,0,2020-02-07
Estonia,4.02,0,2020-02-08
Estonia,4.02,0,2020-02-09
Estonia,4.02,0,2020-02-10
Estonia,4.02,0,2020-02-11
Estonia,4.02,0,2020-02-12
Estonia,4.02,0,2020-02-13
Estonia,4.02,0,2020-02-14
Estonia,4.02,0,2020-02-15
Estonia,4.02,0,2020-02-16
Estonia,4.02,0,2020-02-17
Estonia,4.02,0,2020-02-18
Estonia,4.02,0,2020-02-19
Estonia,4.02,0,2020-02-20
Estonia,4.02,0,2020-02-21
Estonia,4.02,0,2020-02-22
Estonia,4.02,0,2020-02-23
Estonia,4.02,0,2020-02-24
Estonia,4.02,0,2020-02-25
Estonia,4.02,0,2020-02-26
Estonia,4.02,0,2020-02-27
Estonia,4.02,1,2020-02-28
Estonia,4.02,1,2020-02-29
Estonia,4.02,1,2020-03-01
Estonia,4.02,1,2020-03-02
Estonia,4.02,NA,2020-03-03
Estonia,4.02,2,2020-03-04
Estonia,4.02,NA,2020-03-05
Estonia,4.02,5,2020-03-06
Estonia,4.02,10,2020-03-07
Estonia,4.02,NA,2020-03-08
Estonia,4.02,NA,2020-03-09
Estonia,4.02,NA,2020-03-10
Estonia,4.02,13,2020-03-11
Estonia,4.02,16,2020-03-12
Estonia,4.02,27,2020-03-13
Estonia,4.02,79,2020-03-14
Estonia,4.02,115,2020-03-15
Estonia,4.02,171,2020-03-16
Estonia,4.02,205,2020-03-17
Estonia,4.02,225,2020-03-18
Estonia,4.02,258,2020-03-19
Estonia,4.02,267,2020-03-20
Estonia,4.02,283,2020-03-21
Estonia,4.02,306,2020-03-22
Estonia,4.02,326,2020-03-23
Estonia,4.02,352,2020-03-24
Estonia,4.02,369,2020-03-25
Estonia,4.02,404,2020-03-26
Estonia,4.02,538,2020-03-27
Estonia,4.02,575,2020-03-28
Estonia,4.02,640,2020-03-29
Estonia,4.02,679,2020-03-30
Estonia,4.02,715,2020-03-31
Estonia,4.02,745,2020-04-01
Estonia,4.02,779,2020-04-02
Estonia,4.02,858,2020-04-03
Estonia,4.02,961,2020-04-04
Estonia,4.02,1018,2020-04-05
Estonia,4.02,1097,2020-04-06
Estonia,4.02,1108,2020-04-07
Estonia,4.02,1149,2020-04-08
Estonia,4.02,1185,2020-04-09
Estonia,4.02,1207,2020-04-10
Estonia,4.02,1258,2020-04-11
Estonia,4.02,1304,2020-04-12
Estonia,4.02,1309,2020-04-13
Estonia,4.02,1332,2020-04-14
Estonia,4.02,1373,2020-04-15
Estonia,4.02,1402,2020-04-16
Estonia,4.02,1434,2020-04-17
Estonia,4.02,1459,2020-04-18
Estonia,4.02,1512,2020-04-19
Estonia,4.02,1528,2020-04-20
Estonia,4.02,1535,2020-04-21
Estonia,4.02,1552,2020-04-22
Estonia,4.02,1559,2020-04-23
Estonia,4.02,1592,2020-04-24
Estonia,4.02,1605,2020-04-25
Estonia,4.02,1635,2020-04-26
Estonia,4.02,1643,2020-04-27
Estonia,4.02,1647,2020-04-28
Estonia,4.02,1660,2020-04-29
Estonia,4.02,1666,2020-04-30
Estonia,4.02,1689,2020-05-01
Estonia,4.02,1694,2020-05-02
Estonia,4.02,1699,2020-05-03
Estonia,4.02,1700,2020-05-04
Estonia,4.02,1703,2020-05-05
Estonia,4.02,1711,2020-05-06
Estonia,4.02,1713,2020-05-07
Estonia,4.02,1720,2020-05-08
Estonia,4.02,1725,2020-05-09
Estonia,4.02,1733,2020-05-10
Estonia,4.02,1739,2020-05-11
Estonia,4.02,1741,2020-05-12
Estonia,4.02,1746,2020-05-13
Estonia,4.02,1751,2020-05-14
Estonia,4.02,1758,2020-05-15
Estonia,4.02,1766,2020-05-16
Estonia,4.02,1770,2020-05-17
Estonia,4.02,1774,2020-05-18
Estonia,4.02,1784,2020-05-19
Estonia,4.02,1791,2020-05-20
Estonia,4.02,1794,2020-05-21
Estonia,4.02,1800,2020-05-22
Estonia,4.02,1807,2020-05-23
Estonia,4.02,1821,2020-05-24
Estonia,4.02,1823,2020-05-25
Estonia,4.02,1824,2020-05-26
Estonia,4.02,1834,2020-05-27
Estonia,4.02,1840,2020-05-28
Estonia,4.02,1851,2020-05-29
Estonia,4.02,1859,2020-05-30
Estonia,4.02,1865,2020-05-31
Estonia,4.02,1869,2020-06-01
Estonia,4.02,1870,2020-06-02
Estonia,4.02,1870,2020-06-03
Estonia,4.02,1880,2020-06-04
Estonia,4.02,1890,2020-06-05
Estonia,4.02,1910,2020-06-06
Estonia,4.02,1931,2020-06-07
Estonia,4.02,1939,2020-06-08
Estonia,4.02,1940,2020-06-09
Estonia,4.02,1947,2020-06-10
Estonia,4.02,1958,2020-06-11
Estonia,4.02,1965,2020-06-12
Estonia,4.02,1970,2020-06-13
Estonia,4.02,1973,2020-06-14
Estonia,4.02,1973,2020-06-15
Estonia,4.02,1974,2020-06-16
Estonia,4.02,1975,2020-06-17
Estonia,4.02,1977,2020-06-18
Estonia,4.02,1977,2020-06-19
Estonia,4.02,1979,2020-06-20
Estonia,4.02,1981,2020-06-21
Estonia,4.02,1981,2020-06-22
Estonia,4.02,1981,2020-06-23
Estonia,4.02,1982,2020-06-24
Estonia,4.02,1983,2020-06-25
Estonia,4.02,1984,2020-06-26
Estonia,4.02,1986,2020-06-27
Estonia,4.02,1986,2020-06-28
Estonia,4.02,1987,2020-06-29
Estonia,4.02,1987,2020-06-30
Estonia,4.02,1989,2020-07-01
Estonia,4.02,1989,2020-07-02
Estonia,4.02,1990,2020-07-03
Estonia,4.02,1991,2020-07-04
Estonia,4.02,1993,2020-07-05
Estonia,4.02,1993,2020-07-06
Estonia,4.02,1994,2020-07-07
Estonia,4.02,1995,2020-07-08
Estonia,4.02,2003,2020-07-09
Estonia,4.02,2011,2020-07-10
Estonia,4.02,2013,2020-07-11
Estonia,4.02,2014,2020-07-12
Estonia,4.02,2014,2020-07-13
Estonia,4.02,2014,2020-07-14
Estonia,4.02,2015,2020-07-15
Estonia,4.02,2016,2020-07-16
Estonia,4.02,2016,2020-07-17
Estonia,4.02,2020,2020-07-18
Estonia,4.02,2021,2020-07-19
Estonia,4.02,2021,2020-07-20
Estonia,4.02,2021,2020-07-21
Estonia,4.02,2022,2020-07-22
Estonia,4.02,2025,2020-07-23
Estonia,4.02,2027,2020-07-24
Estonia,4.02,2028,2020-07-25
Estonia,4.02,2033,2020-07-26
Estonia,4.02,2034,2020-07-27
Estonia,4.02,2038,2020-07-28
Estonia,4.02,2038,2020-07-29
Estonia,4.02,2042,2020-07-30
Estonia,4.02,2051,2020-07-31
Estonia,4.02,2064,2020-08-01
Estonia,4.02,2072,2020-08-02
Estonia,4.02,2079,2020-08-03
Estonia,4.02,2080,2020-08-04
Estonia,4.02,2091,2020-08-05
Estonia,4.02,2113,2020-08-06
Estonia,4.02,2124,2020-08-07
Estonia,4.02,2133,2020-08-08
Estonia,4.02,2147,2020-08-09
Estonia,4.02,2152,2020-08-10
Ethiopia,7.47,1,2020-03-14
Ethiopia,7.47,1,2020-03-15
Ethiopia,7.47,4,2020-03-16
Ethiopia,7.47,5,2020-03-17
Ethiopia,7.47,5,2020-03-18
Ethiopia,7.47,6,2020-03-19
Ethiopia,7.47,7,2020-03-20
Ethiopia,7.47,9,2020-03-21
Ethiopia,7.47,9,2020-03-22
Ethiopia,7.47,11,2020-03-23
Ethiopia,7.47,11,2020-03-24
Ethiopia,7.47,11,2020-03-25
Ethiopia,7.47,12,2020-03-26
Ethiopia,7.47,12,2020-03-27
Ethiopia,7.47,16,2020-03-28
Ethiopia,7.47,16,2020-03-29
Ethiopia,7.47,16,2020-03-30
Ethiopia,7.47,23,2020-03-31
Ethiopia,7.47,25,2020-04-01
Ethiopia,7.47,29,2020-04-02
Ethiopia,7.47,29,2020-04-03
Ethiopia,7.47,35,2020-04-04
Ethiopia,7.47,38,2020-04-05
Ethiopia,7.47,43,2020-04-06
Ethiopia,7.47,44,2020-04-07
Ethiopia,7.47,52,2020-04-08
Ethiopia,7.47,55,2020-04-09
Ethiopia,7.47,56,2020-04-10
Ethiopia,7.47,65,2020-04-11
Ethiopia,7.47,69,2020-04-12
Ethiopia,7.47,71,2020-04-13
Ethiopia,7.47,74,2020-04-14
Ethiopia,7.47,82,2020-04-15
Ethiopia,7.47,85,2020-04-16
Ethiopia,7.47,92,2020-04-17
Ethiopia,7.47,96,2020-04-18
Ethiopia,7.47,105,2020-04-19
Ethiopia,7.47,108,2020-04-20
Ethiopia,7.47,111,2020-04-21
Ethiopia,7.47,114,2020-04-22
Ethiopia,7.47,116,2020-04-23
Ethiopia,7.47,116,2020-04-24
Ethiopia,7.47,117,2020-04-25
Ethiopia,7.47,122,2020-04-26
Ethiopia,7.47,123,2020-04-27
Ethiopia,7.47,124,2020-04-28
Ethiopia,7.47,126,2020-04-29
Ethiopia,7.47,130,2020-04-30
Ethiopia,7.47,131,2020-05-01
Ethiopia,7.47,133,2020-05-02
Ethiopia,7.47,133,2020-05-03
Ethiopia,7.47,135,2020-05-04
Ethiopia,7.47,140,2020-05-05
Ethiopia,7.47,145,2020-05-06
Ethiopia,7.47,162,2020-05-07
Ethiopia,7.47,191,2020-05-08
Ethiopia,7.47,194,2020-05-09
Ethiopia,7.47,210,2020-05-10
Ethiopia,7.47,239,2020-05-11
Ethiopia,7.47,250,2020-05-12
Ethiopia,7.47,261,2020-05-13
Ethiopia,7.47,263,2020-05-14
Ethiopia,7.47,272,2020-05-15
Ethiopia,7.47,287,2020-05-16
Ethiopia,7.47,306,2020-05-17
Ethiopia,7.47,317,2020-05-18
Ethiopia,7.47,352,2020-05-19
Ethiopia,7.47,365,2020-05-20
Ethiopia,7.47,389,2020-05-21
Ethiopia,7.47,399,2020-05-22
Ethiopia,7.47,433,2020-05-23
Ethiopia,7.47,494,2020-05-24
Ethiopia,7.47,582,2020-05-25
Ethiopia,7.47,655,2020-05-26
Ethiopia,7.47,701,2020-05-27
Ethiopia,7.47,731,2020-05-28
Ethiopia,7.47,831,2020-05-29
Ethiopia,7.47,968,2020-05-30
Ethiopia,7.47,1063,2020-05-31
Ethiopia,7.47,1172,2020-06-01
Ethiopia,7.47,1257,2020-06-02
Ethiopia,7.47,1344,2020-06-03
Ethiopia,7.47,1486,2020-06-04
Ethiopia,7.47,1636,2020-06-05
Ethiopia,7.47,1805,2020-06-06
Ethiopia,7.47,1934,2020-06-07
Ethiopia,7.47,2020,2020-06-08
Ethiopia,7.47,2156,2020-06-09
Ethiopia,7.47,2336,2020-06-10
Ethiopia,7.47,2506,2020-06-11
Ethiopia,7.47,2670,2020-06-12
Ethiopia,7.47,2915,2020-06-13
Ethiopia,7.47,3166,2020-06-14
Ethiopia,7.47,3345,2020-06-15
Ethiopia,7.47,3521,2020-06-16
Ethiopia,7.47,3630,2020-06-17
Ethiopia,7.47,3759,2020-06-18
Ethiopia,7.47,3954,2020-06-19
Ethiopia,7.47,4070,2020-06-20
Ethiopia,7.47,4469,2020-06-21
Ethiopia,7.47,4532,2020-06-22
Ethiopia,7.47,4663,2020-06-23
Ethiopia,7.47,4848,2020-06-24
Ethiopia,7.47,5034,2020-06-25
Ethiopia,7.47,5175,2020-06-26
Ethiopia,7.47,5425,2020-06-27
Ethiopia,7.47,5570,2020-06-28
Ethiopia,7.47,5689,2020-06-29
Ethiopia,7.47,5846,2020-06-30
Ethiopia,7.47,5846,2020-07-01
Ethiopia,7.47,5846,2020-07-02
Ethiopia,7.47,5846,2020-07-03
Ethiopia,7.47,5846,2020-07-04
Ethiopia,7.47,5846,2020-07-05
Ethiopia,7.47,5846,2020-07-06
Ethiopia,7.47,6386,2020-07-07
Ethiopia,7.47,6666,2020-07-08
Ethiopia,7.47,6774,2020-07-09
Ethiopia,7.47,6973,2020-07-10
Ethiopia,7.47,7120,2020-07-11
Ethiopia,7.47,7402,2020-07-12
Ethiopia,7.47,7560,2020-07-13
Ethiopia,7.47,7766,2020-07-14
Ethiopia,7.47,7969,2020-07-15
Ethiopia,7.47,8181,2020-07-16
Ethiopia,7.47,8475,2020-07-17
Ethiopia,7.47,8803,2020-07-18
Ethiopia,7.47,9147,2020-07-19
Ethiopia,7.47,9503,2020-07-20
Ethiopia,7.47,10207,2020-07-21
Ethiopia,7.47,10511,2020-07-22
Ethiopia,7.47,11072,2020-07-23
Ethiopia,7.47,11524,2020-07-24
Ethiopia,7.47,11933,2020-07-25
Ethiopia,7.47,12693,2020-07-26
Ethiopia,7.47,13968,2020-07-27
Ethiopia,7.47,14547,2020-07-28
Ethiopia,7.47,15200,2020-07-29
Ethiopia,7.47,15810,2020-07-30
Ethiopia,7.47,16615,2020-07-31
Ethiopia,7.47,17530,2020-08-01
Ethiopia,7.47,17999,2020-08-02
Ethiopia,7.47,17999,2020-08-03
Ethiopia,7.47,19289,2020-08-04
Ethiopia,7.47,19877,2020-08-05
Ethiopia,7.47,20336,2020-08-06
Ethiopia,7.47,20900,2020-08-07
Ethiopia,7.47,21452,2020-08-08
Ethiopia,7.47,22253,2020-08-09
Ethiopia,7.47,22818,2020-08-10
Finland,5.76,0,2019-12-31
Finland,5.76,0,2020-01-01
Finland,5.76,0,2020-01-02
Finland,5.76,0,2020-01-03
Finland,5.76,0,2020-01-04
Finland,5.76,0,2020-01-05
Finland,5.76,0,2020-01-06
Finland,5.76,0,2020-01-07
Finland,5.76,0,2020-01-08
Finland,5.76,0,2020-01-09
Finland,5.76,0,2020-01-10
Finland,5.76,0,2020-01-11
Finland,5.76,0,2020-01-12
Finland,5.76,0,2020-01-13
Finland,5.76,0,2020-01-14
Finland,5.76,0,2020-01-15
Finland,5.76,0,2020-01-16
Finland,5.76,0,2020-01-17
Finland,5.76,0,2020-01-18
Finland,5.76,0,2020-01-19
Finland,5.76,0,2020-01-20
Finland,5.76,0,2020-01-21
Finland,5.76,0,2020-01-22
Finland,5.76,0,2020-01-23
Finland,5.76,0,2020-01-24
Finland,5.76,0,2020-01-25
Finland,5.76,0,2020-01-26
Finland,5.76,0,2020-01-27
Finland,5.76,0,2020-01-28
Finland,5.76,0,2020-01-29
Finland,5.76,1,2020-01-30
Finland,5.76,1,2020-01-31
Finland,5.76,1,2020-02-01
Finland,5.76,1,2020-02-02
Finland,5.76,1,2020-02-03
Finland,5.76,1,2020-02-04
Finland,5.76,1,2020-02-05
Finland,5.76,1,2020-02-06
Finland,5.76,1,2020-02-07
Finland,5.76,1,2020-02-08
Finland,5.76,1,2020-02-09
Finland,5.76,1,2020-02-10
Finland,5.76,1,2020-02-11
Finland,5.76,1,2020-02-12
Finland,5.76,1,2020-02-13
Finland,5.76,1,2020-02-14
Finland,5.76,1,2020-02-15
Finland,5.76,1,2020-02-16
Finland,5.76,1,2020-02-17
Finland,5.76,1,2020-02-18
Finland,5.76,1,2020-02-19
Finland,5.76,1,2020-02-20
