location,cardiovasc_death_rate,total_cases,date
Bahamas,235.954,11,2020-03-29
Bahamas,235.954,14,2020-03-30
Bahamas,235.954,14,2020-03-31
Bahamas,235.954,15,2020-04-01
Bahamas,235.954,21,2020-04-02
Bahamas,235.954,24,2020-04-03
Bahamas,235.954,24,2020-04-04
Bahamas,235.954,28,2020-04-05
Bahamas,235.954,29,2020-04-06
Bahamas,235.954,33,2020-04-07
Bahamas,235.954,36,2020-04-08
Bahamas,235.954,40,2020-04-09
Bahamas,235.954,41,2020-04-10
Bahamas,235.954,42,2020-04-11
Bahamas,235.954,46,2020-04-12
Bahamas,235.954,47,2020-04-13
Bahamas,235.954,49,2020-04-14
Bahamas,235.954,49,2020-04-15
Bahamas,235.954,53,2020-04-16
Bahamas,235.954,54,2020-04-17
Bahamas,235.954,55,2020-04-18
Bahamas,235.954,58,2020-04-19
Bahamas,235.954,60,2020-04-20
Bahamas,235.954,64,2020-04-21
Bahamas,235.954,65,2020-04-22
Bahamas,235.954,70,2020-04-23
Bahamas,235.954,72,2020-04-24
Bahamas,235.954,73,2020-04-25
Bahamas,235.954,78,2020-04-26
Bahamas,235.954,80,2020-04-27
Bahamas,235.954,80,2020-04-28
Bahamas,235.954,80,2020-04-29
Bahamas,235.954,80,2020-04-30
Bahamas,235.954,81,2020-05-01
Bahamas,235.954,82,2020-05-02
Bahamas,235.954,83,2020-05-03
Bahamas,235.954,83,2020-05-04
Bahamas,235.954,83,2020-05-05
Bahamas,235.954,89,2020-05-06
Bahamas,235.954,92,2020-05-07
Bahamas,235.954,92,2020-05-08
Bahamas,235.954,92,2020-05-09
Bahamas,235.954,92,2020-05-10
Bahamas,235.954,92,2020-05-11
Bahamas,235.954,93,2020-05-12
Bahamas,235.954,93,2020-05-13
Bahamas,235.954,94,2020-05-14
Bahamas,235.954,96,2020-05-15
Bahamas,235.954,96,2020-05-16
Bahamas,235.954,96,2020-05-17
Bahamas,235.954,96,2020-05-18
Bahamas,235.954,96,2020-05-19
Bahamas,235.954,96,2020-05-20
Bahamas,235.954,97,2020-05-21
Bahamas,235.954,97,2020-05-22
Bahamas,235.954,97,2020-05-23
Bahamas,235.954,100,2020-05-24
Bahamas,235.954,100,2020-05-25
Bahamas,235.954,100,2020-05-26
Bahamas,235.954,100,2020-05-27
Bahamas,235.954,100,2020-05-28
Bahamas,235.954,101,2020-05-29
Bahamas,235.954,102,2020-05-30
Bahamas,235.954,102,2020-05-31
Bahamas,235.954,102,2020-06-01
Bahamas,235.954,102,2020-06-02
Bahamas,235.954,102,2020-06-03
Bahamas,235.954,102,2020-06-04
Bahamas,235.954,102,2020-06-05
Bahamas,235.954,102,2020-06-06
Bahamas,235.954,103,2020-06-07
Bahamas,235.954,103,2020-06-08
Bahamas,235.954,103,2020-06-09
Bahamas,235.954,103,2020-06-10
Bahamas,235.954,103,2020-06-11
Bahamas,235.954,103,2020-06-12
Bahamas,235.954,103,2020-06-13
Bahamas,235.954,103,2020-06-14
Bahamas,235.954,103,2020-06-15
Bahamas,235.954,104,2020-06-16
Bahamas,235.954,104,2020-06-17
Bahamas,235.954,104,2020-06-18
Bahamas,235.954,104,2020-06-19
Bahamas,235.954,104,2020-06-20
Bahamas,235.954,104,2020-06-21
Bahamas,235.954,104,2020-06-22
Bahamas,235.954,104,2020-06-23
Bahamas,235.954,104,2020-06-24
Bahamas,235.954,104,2020-06-25
Bahamas,235.954,104,2020-06-26
Bahamas,235.954,104,2020-06-27
Bahamas,235.954,104,2020-06-28
Bahamas,235.954,104,2020-06-29
Bahamas,235.954,104,2020-06-30
Bahamas,235.954,104,2020-07-01
Bahamas,235.954,104,2020-07-02
Bahamas,235.954,104,2020-07-03
Bahamas,235.954,104,2020-07-04
Bahamas,235.954,104,2020-07-05
Bahamas,235.954,104,2020-07-06
Bahamas,235.954,104,2020-07-07
Bahamas,235.954,104,2020-07-08
Bahamas,235.954,106,2020-07-09
Bahamas,235.954,107,2020-07-10
Bahamas,235.954,108,2020-07-11
Bahamas,235.954,111,2020-07-12
Bahamas,235.954,111,2020-07-13
Bahamas,235.954,113,2020-07-14
Bahamas,235.954,116,2020-07-15
Bahamas,235.954,119,2020-07-16
Bahamas,235.954,124,2020-07-17
Bahamas,235.954,129,2020-07-18
Bahamas,235.954,138,2020-07-19
Bahamas,235.954,153,2020-07-20
Bahamas,235.954,174,2020-07-21
Bahamas,235.954,194,2020-07-22
Bahamas,235.954,219,2020-07-23
Bahamas,235.954,274,2020-07-24
Bahamas,235.954,316,2020-07-25
Bahamas,235.954,326,2020-07-26
Bahamas,235.954,342,2020-07-27
Bahamas,235.954,382,2020-07-28
Bahamas,235.954,447,2020-07-29
Bahamas,235.954,484,2020-07-30
Bahamas,235.954,508,2020-07-31
Bahamas,235.954,574,2020-08-01
Bahamas,235.954,599,2020-08-02
Bahamas,235.954,648,2020-08-03
Bahamas,235.954,679,2020-08-04
Bahamas,235.954,715,2020-08-05
Bahamas,235.954,751,2020-08-06
Bahamas,235.954,761,2020-08-07
Bahamas,235.954,830,2020-08-08
Bahamas,235.954,878,2020-08-09
Bahamas,235.954,898,2020-08-10
Bosnia and Herzegovina,329.635,2,2020-03-06
Bosnia and Herzegovina,329.635,3,2020-03-12
Bosnia and Herzegovina,329.635,3,2020-03-13
Bosnia and Herzegovina,329.635,18,2020-03-16
Bosnia and Herzegovina,329.635,21,2020-03-17
Bosnia and Herzegovina,329.635,30,2020-03-18
Bosnia and Herzegovina,329.635,35,2020-03-19
Bosnia and Herzegovina,329.635,44,2020-03-20
Bosnia and Herzegovina,329.635,62,2020-03-21
Bosnia and Herzegovina,329.635,92,2020-03-22
Bosnia and Herzegovina,329.635,125,2020-03-23
Bosnia and Herzegovina,329.635,131,2020-03-24
Bosnia and Herzegovina,329.635,164,2020-03-25
Bosnia and Herzegovina,329.635,173,2020-03-26
Bosnia and Herzegovina,329.635,213,2020-03-27
Bosnia and Herzegovina,329.635,233,2020-03-28
Bosnia and Herzegovina,329.635,257,2020-03-29
Bosnia and Herzegovina,329.635,323,2020-03-30
Bosnia and Herzegovina,329.635,353,2020-03-31
Bosnia and Herzegovina,329.635,413,2020-04-01
Bosnia and Herzegovina,329.635,464,2020-04-02
Bosnia and Herzegovina,329.635,532,2020-04-03
Bosnia and Herzegovina,329.635,586,2020-04-04
Bosnia and Herzegovina,329.635,632,2020-04-05
Bosnia and Herzegovina,329.635,663,2020-04-06
Bosnia and Herzegovina,329.635,695,2020-04-07
Bosnia and Herzegovina,329.635,781,2020-04-08
Bosnia and Herzegovina,329.635,816,2020-04-09
Bosnia and Herzegovina,329.635,875,2020-04-10
Bosnia and Herzegovina,329.635,901,2020-04-11
Bosnia and Herzegovina,329.635,948,2020-04-12
Bosnia and Herzegovina,329.635,1007,2020-04-13
Bosnia and Herzegovina,329.635,1028,2020-04-14
Bosnia and Herzegovina,329.635,1073,2020-04-15
Bosnia and Herzegovina,329.635,1100,2020-04-16
Bosnia and Herzegovina,329.635,1152,2020-04-17
Bosnia and Herzegovina,329.635,1210,2020-04-18
Bosnia and Herzegovina,329.635,1254,2020-04-19
Bosnia and Herzegovina,329.635,1269,2020-04-20
Bosnia and Herzegovina,329.635,1300,2020-04-21
Bosnia and Herzegovina,329.635,1340,2020-04-22
Bosnia and Herzegovina,329.635,1367,2020-04-23
Bosnia and Herzegovina,329.635,1413,2020-04-24
Bosnia and Herzegovina,329.635,1420,2020-04-25
Bosnia and Herzegovina,329.635,1485,2020-04-26
Bosnia and Herzegovina,329.635,1516,2020-04-27
Bosnia and Herzegovina,329.635,1564,2020-04-28
Bosnia and Herzegovina,329.635,1588,2020-04-29
Bosnia and Herzegovina,329.635,1689,2020-04-30
Bosnia and Herzegovina,329.635,1757,2020-05-01
Bosnia and Herzegovina,329.635,1782,2020-05-02
Bosnia and Herzegovina,329.635,1840,2020-05-03
Bosnia and Herzegovina,329.635,1857,2020-05-04
Bosnia and Herzegovina,329.635,1926,2020-05-05
Bosnia and Herzegovina,329.635,1946,2020-05-06
Bosnia and Herzegovina,329.635,1986,2020-05-07
Bosnia and Herzegovina,329.635,2027,2020-05-08
Bosnia and Herzegovina,329.635,2070,2020-05-09
Bosnia and Herzegovina,329.635,2092,2020-05-10
Bosnia and Herzegovina,329.635,2117,2020-05-11
Bosnia and Herzegovina,329.635,2142,2020-05-12
Bosnia and Herzegovina,329.635,2158,2020-05-13
Bosnia and Herzegovina,329.635,2181,2020-05-14
Bosnia and Herzegovina,329.635,2216,2020-05-15
Bosnia and Herzegovina,329.635,2237,2020-05-16
Bosnia and Herzegovina,329.635,2267,2020-05-17
Bosnia and Herzegovina,329.635,2289,2020-05-18
Bosnia and Herzegovina,329.635,2303,2020-05-19
Bosnia and Herzegovina,329.635,2319,2020-05-20
Bosnia and Herzegovina,329.635,2334,2020-05-21
Bosnia and Herzegovina,329.635,2352,2020-05-22
Bosnia and Herzegovina,329.635,2372,2020-05-23
Bosnia and Herzegovina,329.635,2391,2020-05-24
Bosnia and Herzegovina,329.635,2400,2020-05-25
Bosnia and Herzegovina,329.635,2405,2020-05-26
Bosnia and Herzegovina,329.635,2415,2020-05-27
Bosnia and Herzegovina,329.635,2434,2020-05-28
Bosnia and Herzegovina,329.635,2462,2020-05-29
Bosnia and Herzegovina,329.635,2484,2020-05-30
Bosnia and Herzegovina,329.635,2493,2020-05-31
Bosnia and Herzegovina,329.635,2509,2020-06-01
Bosnia and Herzegovina,329.635,2523,2020-06-02
Bosnia and Herzegovina,329.635,2534,2020-06-03
Bosnia and Herzegovina,329.635,2550,2020-06-04
Bosnia and Herzegovina,329.635,2593,2020-06-05
Bosnia and Herzegovina,329.635,2605,2020-06-06
Bosnia and Herzegovina,329.635,2636,2020-06-07
Bosnia and Herzegovina,329.635,2673,2020-06-08
Bosnia and Herzegovina,329.635,2703,2020-06-09
Bosnia and Herzegovina,329.635,2727,2020-06-10
Bosnia and Herzegovina,329.635,2776,2020-06-11
Bosnia and Herzegovina,329.635,2831,2020-06-12
Bosnia and Herzegovina,329.635,2892,2020-06-13
Bosnia and Herzegovina,329.635,2940,2020-06-14
Bosnia and Herzegovina,329.635,3001,2020-06-15
Bosnia and Herzegovina,329.635,3039,2020-06-16
Bosnia and Herzegovina,329.635,3084,2020-06-17
Bosnia and Herzegovina,329.635,3144,2020-06-18
Bosnia and Herzegovina,329.635,3202,2020-06-19
Bosnia and Herzegovina,329.635,3288,2020-06-20
Bosnia and Herzegovina,329.635,3354,2020-06-21
Bosnia and Herzegovina,329.635,3431,2020-06-22
Bosnia and Herzegovina,329.635,3524,2020-06-23
Bosnia and Herzegovina,329.635,3587,2020-06-24
Bosnia and Herzegovina,329.635,3675,2020-06-25
Bosnia and Herzegovina,329.635,3794,2020-06-26
Bosnia and Herzegovina,329.635,3934,2020-06-27
Bosnia and Herzegovina,329.635,4107,2020-06-28
Bosnia and Herzegovina,329.635,4215,2020-06-29
Bosnia and Herzegovina,329.635,4343,2020-06-30
Bosnia and Herzegovina,329.635,4453,2020-07-01
Bosnia and Herzegovina,329.635,4606,2020-07-02
Bosnia and Herzegovina,329.635,4788,2020-07-03
Bosnia and Herzegovina,329.635,4960,2020-07-04
Bosnia and Herzegovina,329.635,5249,2020-07-05
Bosnia and Herzegovina,329.635,5393,2020-07-06
Bosnia and Herzegovina,329.635,5457,2020-07-07
Bosnia and Herzegovina,329.635,5618,2020-07-08
Bosnia and Herzegovina,329.635,5868,2020-07-09
Bosnia and Herzegovina,329.635,6087,2020-07-10
Bosnia and Herzegovina,329.635,6402,2020-07-11
Bosnia and Herzegovina,329.635,6720,2020-07-12
Bosnia and Herzegovina,329.635,6884,2020-07-13
Bosnia and Herzegovina,329.635,6979,2020-07-14
Bosnia and Herzegovina,329.635,7176,2020-07-15
Bosnia and Herzegovina,329.635,7407,2020-07-16
Bosnia and Herzegovina,329.635,7681,2020-07-17
Bosnia and Herzegovina,329.635,7908,2020-07-18
Bosnia and Herzegovina,329.635,8164,2020-07-19
Bosnia and Herzegovina,329.635,8452,2020-07-20
Bosnia and Herzegovina,329.635,8591,2020-07-21
Bosnia and Herzegovina,329.635,8786,2020-07-22
Bosnia and Herzegovina,329.635,9116,2020-07-23
Bosnia and Herzegovina,329.635,9460,2020-07-24
Bosnia and Herzegovina,329.635,9462,2020-07-25
Bosnia and Herzegovina,329.635,9764,2020-07-26
Bosnia and Herzegovina,329.635,10069,2020-07-27
Bosnia and Herzegovina,329.635,10498,2020-07-28
Bosnia and Herzegovina,329.635,10766,2020-07-29
Bosnia and Herzegovina,329.635,10766,2020-07-30
Bosnia and Herzegovina,329.635,11444,2020-07-31
Bosnia and Herzegovina,329.635,11444,2020-08-01
Bosnia and Herzegovina,329.635,11875,2020-08-02
Bosnia and Herzegovina,329.635,12108,2020-08-03
Bosnia and Herzegovina,329.635,12296,2020-08-04
Bosnia and Herzegovina,329.635,12858,2020-08-05
Bosnia and Herzegovina,329.635,13146,2020-08-06
Bosnia and Herzegovina,329.635,13397,2020-08-07
Bosnia and Herzegovina,329.635,13687,2020-08-08
Bosnia and Herzegovina,329.635,14089,2020-08-09
Bosnia and Herzegovina,329.635,14325,2020-08-10
Belarus,443.129,0,2019-12-31
Belarus,443.129,0,2020-01-01
Belarus,443.129,0,2020-01-02
Belarus,443.129,0,2020-01-03
Belarus,443.129,0,2020-01-04
Belarus,443.129,0,2020-01-05
Belarus,443.129,0,2020-01-06
Belarus,443.129,0,2020-01-07
Belarus,443.129,0,2020-01-08
Belarus,443.129,0,2020-01-09
Belarus,443.129,0,2020-01-10
Belarus,443.129,0,2020-01-11
Belarus,443.129,0,2020-01-12
Belarus,443.129,0,2020-01-13
Belarus,443.129,0,2020-01-14
Belarus,443.129,0,2020-01-15
Belarus,443.129,0,2020-01-16
Belarus,443.129,0,2020-01-17
Belarus,443.129,0,2020-01-18
Belarus,443.129,0,2020-01-19
Belarus,443.129,0,2020-01-20
Belarus,443.129,0,2020-01-21
Belarus,443.129,0,2020-01-22
Belarus,443.129,0,2020-01-23
Belarus,443.129,0,2020-01-24
Belarus,443.129,0,2020-01-25
Belarus,443.129,0,2020-01-26
Belarus,443.129,0,2020-01-27
Belarus,443.129,0,2020-01-28
Belarus,443.129,0,2020-01-29
Belarus,443.129,0,2020-01-30
Belarus,443.129,0,2020-01-31
Belarus,443.129,0,2020-02-01
Belarus,443.129,0,2020-02-02
Belarus,443.129,0,2020-02-03
Belarus,443.129,0,2020-02-04
Belarus,443.129,0,2020-02-05
Belarus,443.129,0,2020-02-06
Belarus,443.129,0,2020-02-07
Belarus,443.129,0,2020-02-08
Belarus,443.129,0,2020-02-09
Belarus,443.129,0,2020-02-10
Belarus,443.129,0,2020-02-11
Belarus,443.129,0,2020-02-12
Belarus,443.129,0,2020-02-13
Belarus,443.129,0,2020-02-14
Belarus,443.129,0,2020-02-15
Belarus,443.129,0,2020-02-16
Belarus,443.129,0,2020-02-17
Belarus,443.129,0,2020-02-18
Belarus,443.129,0,2020-02-19
Belarus,443.129,0,2020-02-20
Belarus,443.129,0,2020-02-21
Belarus,443.129,0,2020-02-22
Belarus,443.129,0,2020-02-23
Belarus,443.129,0,2020-02-24
Belarus,443.129,0,2020-02-25
Belarus,443.129,0,2020-02-26
Belarus,443.129,0,2020-02-27
Belarus,443.129,1,2020-02-28
Belarus,443.129,1,2020-02-29
Belarus,443.129,1,2020-03-01
Belarus,443.129,1,2020-03-02
Belarus,443.129,NA,2020-03-03
Belarus,443.129,4,2020-03-04
Belarus,443.129,6,2020-03-05
Belarus,443.129,NA,2020-03-06
Belarus,443.129,NA,2020-03-07
Belarus,443.129,NA,2020-03-08
Belarus,443.129,NA,2020-03-09
Belarus,443.129,NA,2020-03-10
Belarus,443.129,9,2020-03-11
Belarus,443.129,12,2020-03-12
Belarus,443.129,21,2020-03-13
Belarus,443.129,NA,2020-03-14
Belarus,443.129,NA,2020-03-15
Belarus,443.129,27,2020-03-16
Belarus,443.129,36,2020-03-17
Belarus,443.129,36,2020-03-18
Belarus,443.129,46,2020-03-19
Belarus,443.129,57,2020-03-20
Belarus,443.129,57,2020-03-21
Belarus,443.129,76,2020-03-22
Belarus,443.129,76,2020-03-23
Belarus,443.129,81,2020-03-24
Belarus,443.129,81,2020-03-25
Belarus,443.129,86,2020-03-26
Belarus,443.129,86,2020-03-27
Belarus,443.129,94,2020-03-28
Belarus,443.129,94,2020-03-29
Belarus,443.129,94,2020-03-30
Belarus,443.129,105,2020-03-31
Belarus,443.129,152,2020-04-01
Belarus,443.129,152,2020-04-02
Belarus,443.129,254,2020-04-03
Belarus,443.129,351,2020-04-04
Belarus,443.129,394,2020-04-05
Belarus,443.129,564,2020-04-06
Belarus,443.129,700,2020-04-07
Belarus,443.129,861,2020-04-08
Belarus,443.129,1066,2020-04-09
Belarus,443.129,1486,2020-04-10
Belarus,443.129,1981,2020-04-11
Belarus,443.129,2226,2020-04-12
Belarus,443.129,2578,2020-04-13
Belarus,443.129,2919,2020-04-14
Belarus,443.129,3281,2020-04-15
Belarus,443.129,3728,2020-04-16
Belarus,443.129,4204,2020-04-17
Belarus,443.129,4779,2020-04-18
Belarus,443.129,5297,2020-04-19
Belarus,443.129,5807,2020-04-20
Belarus,443.129,6264,2020-04-21
Belarus,443.129,6723,2020-04-22
Belarus,443.129,7281,2020-04-23
Belarus,443.129,8022,2020-04-24
Belarus,443.129,8773,2020-04-25
Belarus,443.129,9590,2020-04-26
Belarus,443.129,10463,2020-04-27
Belarus,443.129,11289,2020-04-28
Belarus,443.129,12208,2020-04-29
Belarus,443.129,13181,2020-04-30
Belarus,443.129,14027,2020-05-01
Belarus,443.129,14917,2020-05-02
Belarus,443.129,15828,2020-05-03
Belarus,443.129,16705,2020-05-04
Belarus,443.129,17489,2020-05-05
Belarus,443.129,18350,2020-05-06
Belarus,443.129,19255,2020-05-07
Belarus,443.129,20168,2020-05-08
Belarus,443.129,21101,2020-05-09
Belarus,443.129,22052,2020-05-10
Belarus,443.129,22973,2020-05-11
Belarus,443.129,23906,2020-05-12
Belarus,443.129,24873,2020-05-13
Belarus,443.129,25825,2020-05-14
Belarus,443.129,26772,2020-05-15
Belarus,443.129,27730,2020-05-16
Belarus,443.129,28681,2020-05-17
Belarus,443.129,29650,2020-05-18
Belarus,443.129,30572,2020-05-19
Belarus,443.129,31508,2020-05-20
Belarus,443.129,32426,2020-05-21
Belarus,443.129,33371,2020-05-22
Belarus,443.129,34303,2020-05-23
Belarus,443.129,35244,2020-05-24
Belarus,443.129,36198,2020-05-25
Belarus,443.129,37144,2020-05-26
Belarus,443.129,38059,2020-05-27
Belarus,443.129,38956,2020-05-28
Belarus,443.129,39858,2020-05-29
Belarus,443.129,40764,2020-05-30
Belarus,443.129,41658,2020-05-31
Belarus,443.129,42556,2020-06-01
Belarus,443.129,43403,2020-06-02
Belarus,443.129,44255,2020-06-03
Belarus,443.129,45116,2020-06-04
Belarus,443.129,45981,2020-06-05
Belarus,443.129,46868,2020-06-06
Belarus,443.129,47751,2020-06-07
Belarus,443.129,48630,2020-06-08
Belarus,443.129,49453,2020-06-09
Belarus,443.129,50265,2020-06-10
Belarus,443.129,51066,2020-06-11
Belarus,443.129,51816,2020-06-12
Belarus,443.129,52520,2020-06-13
Belarus,443.129,53241,2020-06-14
Belarus,443.129,53973,2020-06-15
Belarus,443.129,54680,2020-06-16
Belarus,443.129,55369,2020-06-17
Belarus,443.129,56032,2020-06-18
Belarus,443.129,56657,2020-06-19
Belarus,443.129,57333,2020-06-20
Belarus,443.129,57936,2020-06-21
Belarus,443.129,58505,2020-06-22
Belarus,443.129,59023,2020-06-23
Belarus,443.129,59487,2020-06-24
Belarus,443.129,59945,2020-06-25
Belarus,443.129,60382,2020-06-26
Belarus,443.129,60713,2020-06-27
Belarus,443.129,61095,2020-06-28
Belarus,443.129,61475,2020-06-29
Belarus,443.129,61790,2020-06-30
Belarus,443.129,62118,2020-07-01
Belarus,443.129,62424,2020-07-02
Belarus,443.129,62698,2020-07-03
Belarus,443.129,62997,2020-07-04
Belarus,443.129,63270,2020-07-05
Belarus,443.129,63554,2020-07-06
Belarus,443.129,63804,2020-07-07
Belarus,443.129,64003,2020-07-08
Belarus,443.129,64224,2020-07-09
Belarus,443.129,64411,2020-07-10
Belarus,443.129,64604,2020-07-11
Belarus,443.129,64767,2020-07-12
Belarus,443.129,64932,2020-07-13
Belarus,443.129,65114,2020-07-14
Belarus,443.129,65269,2020-07-15
Belarus,443.129,65443,2020-07-16
Belarus,443.129,65623,2020-07-17
Belarus,443.129,65782,2020-07-18
Belarus,443.129,65953,2020-07-19
Belarus,443.129,66095,2020-07-20
Belarus,443.129,66213,2020-07-21
Belarus,443.129,66348,2020-07-22
Belarus,443.129,66521,2020-07-23
Belarus,443.129,66688,2020-07-24
Belarus,443.129,66846,2020-07-25
Belarus,443.129,67002,2020-07-26
Belarus,443.129,67132,2020-07-27
Belarus,443.129,67251,2020-07-28
Belarus,443.129,67366,2020-07-29
Belarus,443.129,67518,2020-07-30
Belarus,443.129,67665,2020-07-31
Belarus,443.129,67808,2020-08-01
Belarus,443.129,67946,2020-08-02
Belarus,443.129,68067,2020-08-03
Belarus,443.129,68166,2020-08-04
Belarus,443.129,68250,2020-08-05
Belarus,443.129,68376,2020-08-06
Belarus,443.129,68503,2020-08-07
Belarus,443.129,68614,2020-08-08
Belarus,443.129,68738,2020-08-09
Belarus,443.129,68850,2020-08-10
Belize,176.957,1,2020-03-24
Belize,176.957,1,2020-03-25
Belize,176.957,2,2020-03-26
Belize,176.957,2,2020-03-27
Belize,176.957,2,2020-03-28
Belize,176.957,2,2020-03-29
Belize,176.957,2,2020-03-30
Belize,176.957,3,2020-03-31
Belize,176.957,3,2020-04-01
Belize,176.957,3,2020-04-02
Belize,176.957,3,2020-04-03
Belize,176.957,4,2020-04-04
Belize,176.957,4,2020-04-05
Belize,176.957,5,2020-04-06
Belize,176.957,7,2020-04-07
Belize,176.957,7,2020-04-08
Belize,176.957,8,2020-04-09
Belize,176.957,9,2020-04-10
Belize,176.957,10,2020-04-11
Belize,176.957,13,2020-04-12
Belize,176.957,14,2020-04-13
Belize,176.957,18,2020-04-14
Belize,176.957,18,2020-04-15
Belize,176.957,18,2020-04-16
Belize,176.957,18,2020-04-17
Belize,176.957,18,2020-04-18
Belize,176.957,18,2020-04-19
Belize,176.957,18,2020-04-20
Belize,176.957,18,2020-04-21
Belize,176.957,18,2020-04-22
Belize,176.957,18,2020-04-23
Belize,176.957,18,2020-04-24
Belize,176.957,18,2020-04-25
Belize,176.957,18,2020-04-26
Belize,176.957,18,2020-04-27
Belize,176.957,18,2020-04-28
Belize,176.957,18,2020-04-29
Belize,176.957,18,2020-04-30
Belize,176.957,18,2020-05-01
Belize,176.957,18,2020-05-02
Belize,176.957,18,2020-05-03
Belize,176.957,18,2020-05-04
Belize,176.957,18,2020-05-05
Belize,176.957,18,2020-05-06
Belize,176.957,18,2020-05-07
Belize,176.957,18,2020-05-08
Belize,176.957,18,2020-05-09
Belize,176.957,18,2020-05-10
Belize,176.957,18,2020-05-11
Belize,176.957,18,2020-05-12
Belize,176.957,18,2020-05-13
Belize,176.957,18,2020-05-14
Belize,176.957,18,2020-05-15
Belize,176.957,18,2020-05-16
Belize,176.957,18,2020-05-17
Belize,176.957,18,2020-05-18
Belize,176.957,18,2020-05-19
Belize,176.957,18,2020-05-20
Belize,176.957,18,2020-05-21
Belize,176.957,18,2020-05-22
Belize,176.957,18,2020-05-23
Belize,176.957,18,2020-05-24
Belize,176.957,18,2020-05-25
Belize,176.957,18,2020-05-26
Belize,176.957,18,2020-05-27
Belize,176.957,18,2020-05-28
Belize,176.957,18,2020-05-29
Belize,176.957,18,2020-05-30
Belize,176.957,18,2020-05-31
Belize,176.957,18,2020-06-01
Belize,176.957,18,2020-06-02
Belize,176.957,18,2020-06-03
Belize,176.957,18,2020-06-04
Belize,176.957,18,2020-06-05
Belize,176.957,18,2020-06-06
Belize,176.957,18,2020-06-07
Belize,176.957,18,2020-06-08
Belize,176.957,19,2020-06-09
Belize,176.957,20,2020-06-10
Belize,176.957,20,2020-06-11
Belize,176.957,20,2020-06-12
Belize,176.957,20,2020-06-13
Belize,176.957,20,2020-06-14
Belize,176.957,21,2020-06-15
Belize,176.957,21,2020-06-16
Belize,176.957,21,2020-06-17
Belize,176.957,22,2020-06-18
Belize,176.957,22,2020-06-19
Belize,176.957,22,2020-06-20
Belize,176.957,22,2020-06-21
Belize,176.957,22,2020-06-22
Belize,176.957,23,2020-06-23
Belize,176.957,23,2020-06-24
Belize,176.957,23,2020-06-25
Belize,176.957,23,2020-06-26
Belize,176.957,24,2020-06-27
Belize,176.957,24,2020-06-28
Belize,176.957,24,2020-06-29
Belize,176.957,24,2020-06-30
Belize,176.957,28,2020-07-01
Belize,176.957,28,2020-07-02
Belize,176.957,28,2020-07-03
Belize,176.957,30,2020-07-04
Belize,176.957,30,2020-07-05
Belize,176.957,30,2020-07-06
Belize,176.957,30,2020-07-07
Belize,176.957,30,2020-07-08
Belize,176.957,30,2020-07-09
Belize,176.957,33,2020-07-10
